ds,color,size,y_true,y_pred
2024-06-25,Mavi,S,11,9.851748385113016
2024-06-26,Mavi,S,15,9.744651604133207
2024-06-27,Mavi,S,12,9.612294212563693
2024-06-28,Mavi,S,9,9.32961262450305
2024-06-29,Mavi,S,8,12.40292458496473
2024-06-30,Mavi,S,0,11.835348904140025
2024-07-01,Mavi,S,17,9.102220401324816
2024-07-02,Mavi,S,7,10.3696703552144
2024-07-03,Mavi,S,9,9.734903203570992
2024-07-04,Mavi,S,18,9.074875441345
2024-07-05,Mavi,S,16,8.792193853282054
2024-07-06,Mavi,S,12,11.865505813745717
2024-07-07,Mavi,S,18,12.008943615558408
2024-07-08,Mavi,S,24,9.275815112743052
2024-07-09,Mavi,S,12,10.543265066636172
2024-07-10,Mavi,S,7,9.908497914993864
2024-07-11,Mavi,S,7,9.776140523429076
2024-07-12,Mavi,S,12,8.782445452719358
2024-07-13,Mavi,S,15,11.855757413184094
2024-07-14,Mavi,S,16,11.288181732344489
2024-07-15,Mavi,S,9,8.55505322954092
2024-07-16,Mavi,S,12,9.822503183428763
2024-07-17,Mavi,S,1,9.187736031784617
2024-07-18,Mavi,S,12,9.055378640220955
2024-07-19,Mavi,S,11,8.772697052163583
2024-07-20,Mavi,S,24,11.846009012616149
2024-07-21,Mavi,S,31,11.278433331786417
2024-07-22,Mavi,S,11,8.54530482897746
2024-07-23,Mavi,S,17,9.812754782866351
2024-07-24,Mavi,S,8,9.17798763122231
2024-07-25,Mavi,S,11,9.045630239659866
2024-07-26,Mavi,S,8,8.76294865159123
2024-07-27,Mavi,S,11,11.836260612054524
2024-07-28,Mavi,S,11,11.268684931219527
2024-07-29,Mavi,S,6,8.53555642841758
2024-07-30,Mavi,S,3,9.803006382305977
2024-07-31,Mavi,S,6,9.16823923066281
2024-08-01,Mavi,S,18,9.035881839095042
2024-08-02,Mavi,S,9,8.753200251035455
2024-08-03,Mavi,S,13,11.826512211497269
2024-08-04,Mavi,S,8,11.258936530657047
2024-08-05,Mavi,S,10,8.525808027857698
2024-08-06,Mavi,S,12,9.793257981743563
2024-08-07,Mavi,S,15,9.158490830100503
2024-08-08,Mavi,S,9,9.026133438533954
2024-08-09,Mavi,S,15,8.74345185047276
2024-08-10,Mavi,S,17,11.816763810935646
2024-08-11,Mavi,S,21,11.249188130103969
2024-08-12,Mavi,S,9,8.516059627291863
2024-08-13,Mavi,S,24,9.783509581185227
2024-08-14,Mavi,S,11,9.148742429538288
2024-08-15,Mavi,S,18,9.016385037970998
2024-08-16,Mavi,S,15,8.733703449903867
2024-08-17,Mavi,S,7,11.80701541037839
2024-08-18,Mavi,S,21,11.239439729541486
2024-08-19,Mavi,S,12,8.506311226728403
2024-08-20,Mavi,S,18,9.773761180622815
2024-08-21,Mavi,S,6,9.13899402897598
2024-08-22,Mavi,S,24,9.006636637412194
2024-08-23,Mavi,S,15,8.723955049344632
2024-08-24,Mavi,S,22,11.797267009812401
2024-08-25,Mavi,S,18,11.229691328974598
2024-08-26,Mavi,S,29,8.496562826168523
2024-08-27,Mavi,S,6,9.764012780057271
2024-08-28,Mavi,S,11,9.129245628413766
2024-08-29,Mavi,S,7,8.996888236849239
2024-08-30,Mavi,S,9,8.714206648785394
2024-08-31,Mavi,S,4,11.787518609255143
2024-09-01,Mavi,S,21,11.21994292841212
2024-09-02,Mavi,S,13,8.486814425608642
2024-09-03,Mavi,S,7,10.343049120820414
2024-09-04,Mavi,S,17,9.708281969174877
2024-09-05,Mavi,S,4,9.575924577609799
2024-09-06,Mavi,S,16,9.293242989546213
2024-09-07,Mavi,S,9,12.366554950010714
2024-09-08,Mavi,S,17,11.798979269182556
2024-09-09,Mavi,S,4,9.065850766368698
2024-09-10,Mavi,S,9,10.33330072026004
2024-09-11,Mavi,S,23,9.109748827289149
2024-09-12,Mavi,S,8,8.97739143572748
2024-09-13,Mavi,S,6,8.694709847660004
2024-09-14,Mavi,S,10,11.768021808125575
2024-09-15,Mavi,S,13,11.200446127300967
2024-09-16,Mavi,S,10,8.467317624481721
2024-09-17,Mavi,S,11,9.734767578374111
2024-09-18,Mavi,S,18,9.10000042672965
2024-09-19,Mavi,S,16,8.967643035166391
2024-09-20,Mavi,S,9,8.684961447100768
2024-09-21,Mavi,S,12,11.758273407563953
2024-09-22,Mavi,S,5,11.19069772673408
2024-09-23,Mavi,S,10,8.457569223923043
2024-09-24,Mavi,S,9,9.725019177811696
2024-09-25,Mavi,S,4,9.09025202616734
2024-09-26,Mavi,S,6,8.957894634601569
2024-09-27,Mavi,S,4,9.202883417203289
2024-09-28,Mavi,S,6,12.276195377668454
2024-09-29,Mavi,S,6,11.708619696833356
2024-09-30,Mavi,S,5,8.97549119402492
2024-10-01,Mavi,S,12,9.715270777251321
2024-10-02,Mavi,S,4,9.080503625605033
2024-10-03,Mavi,S,2,8.948146234040479
2024-10-04,Mavi,S,4,8.665464645972639
2024-10-05,Mavi,S,9,11.738776606449441
2024-10-06,Mavi,S,7,11.17120092560471
2024-10-07,Mavi,S,12,8.438072422796123
2024-10-08,Mavi,S,8,9.705522376690947
2024-10-09,Mavi,S,9,9.070755225045534
2024-10-10,Mavi,S,9,8.938397833477524
2024-10-11,Mavi,S,1,8.655716245409943
2024-10-12,Mavi,S,11,11.729028205877128
2024-10-13,Mavi,S,2,11.161452525042229
2024-10-14,Mavi,S,9,8.428324022236243
2024-10-15,Mavi,S,13,9.695773976125407
2024-10-16,Mavi,S,11,9.061006824483224
2024-10-17,Mavi,S,6,8.928649432916435
2024-10-18,Mavi,S,1,8.645967844854166
2024-10-19,Mavi,S,13,11.719279805311139
2024-10-20,Mavi,S,16,11.15170412448915
2024-10-21,Mavi,S,9,8.418575621672785
2024-10-22,Mavi,S,13,9.686025575565031
2024-10-23,Mavi,S,7,9.051258423921011
2024-10-24,Mavi,S,3,8.918901032353478
2024-10-25,Mavi,S,1,8.63621944429147
2024-10-26,Mavi,S,11,11.709531404753882
2024-10-27,Mavi,S,5,11.14195572392667
2024-10-28,Mavi,S,4,8.408827221112903
2024-10-29,Mavi,S,3,9.676277175004655
2024-10-30,Mavi,S,9,9.041510023358608
2024-10-31,Mavi,S,15,8.909152631794676
2024-11-01,Mavi,S,10,8.626471043732234
2024-11-02,Mavi,S,5,11.699783004196625
2024-11-03,Mavi,S,4,11.13220732335978
2024-11-04,Mavi,S,16,8.399078820549443
2024-11-05,Mavi,S,5,9.666528774437076
2024-11-06,Mavi,S,3,9.62054636411991
2024-11-07,Mavi,S,13,9.488188972555236
2024-11-08,Mavi,S,13,9.20550738448686
2024-11-09,Mavi,S,20,12.27881934495852
2024-11-10,Mavi,S,25,11.650129293463468
2024-11-11,Mavi,S,8,8.917000790652523
2024-11-12,Mavi,S,16,10.184450744540499
2024-11-13,Mavi,S,18,9.549683592895937
2024-11-14,Mavi,S,13,9.417326201332388
2024-11-15,Mavi,S,10,9.134644613265866
2024-11-16,Mavi,S,16,11.680286203071423
2024-11-17,Mavi,S,11,11.11271052223482
2024-11-18,Mavi,S,21,9.02948113141258
2024-11-19,Mavi,S,12,10.296931085301601
2024-11-20,Mavi,S,8,9.662163933657146
2024-11-21,Mavi,S,0,9.529806542091082
2024-11-22,Mavi,S,7,9.247124954030145
2024-11-23,Mavi,S,8,11.670537802505434
2024-11-24,Mavi,S,1,11.102962121667932
2024-11-25,Mavi,S,8,8.369833618863847
2024-11-26,Mavi,S,5,9.637283572755953
2024-11-27,Mavi,S,6,9.002516421112468
2024-11-28,Mavi,S,0,8.87015902954472
2024-11-29,Mavi,S,11,8.587477441485634
2024-11-30,Mavi,S,17,11.660789401948179
2024-12-01,Mavi,S,0,11.093213721105451
2024-12-02,Mavi,S,4,8.360085218305166
2024-12-03,Mavi,S,7,9.627535172195577
2024-12-04,Mavi,S,3,8.992768020550065
2024-12-05,Mavi,S,9,8.860410628984047
2024-12-06,Mavi,S,10,8.57772904092294
2024-12-07,Mavi,S,9,11.651041001386556
2024-12-08,Mavi,S,3,11.083465320547962
2024-12-09,Mavi,S,10,8.350336817745283
2024-12-10,Mavi,S,6,9.617786771635203
2024-12-11,Mavi,S,2,8.98301961998785
2024-12-12,Mavi,S,5,8.850662228422959
2024-12-13,Mavi,S,4,8.567980640354047
2024-12-14,Mavi,S,1,11.641292600824931
2024-12-15,Mavi,S,7,11.073716919989891
2024-12-16,Mavi,S,5,8.340588417178248
2024-12-17,Mavi,S,6,9.608038371072789
2024-12-18,Mavi,S,8,8.97327121942554
2024-12-19,Mavi,S,6,9.36858419852363
2024-12-20,Mavi,S,7,9.085902610453111
2024-12-21,Mavi,S,7,12.159214570925068
2024-12-22,Mavi,S,8,11.591638890089168
2024-12-23,Mavi,S,3,8.858510387280123
2024-12-24,Mavi,S,14,10.125960341169005
2024-12-25,Mavi,S,7,8.963522818863233
2024-12-26,Mavi,S,3,8.831165427297048
2024-12-27,Mavi,S,5,8.548483839235574
2024-12-28,Mavi,S,12,11.621795799706053
2024-12-29,Mavi,S,9,11.054220118874333
2024-12-30,Mavi,S,1,8.321091616058485
2024-12-31,Mavi,S,0,9.588541569944836
2024-01-01,Mavi,XL,1,9.071362826990738
2024-01-02,Mavi,XL,1,9.201918730732952
2024-01-03,Mavi,XL,5,9.379551628934538
2024-01-04,Mavi,XL,6,8.92938190631557
2024-01-05,Mavi,XL,7,8.711436929887423
2024-01-06,Mavi,XL,0,12.853848640392123
2024-01-07,Mavi,XL,10,11.256843480934931
2024-01-08,Mavi,XL,4,9.073775797258742
2024-01-09,Mavi,XL,3,9.204331700998605
2024-01-10,Mavi,XL,6,9.381964599193326
2024-01-11,Mavi,XL,6,8.931794876576873
2024-01-12,Mavi,XL,10,8.71384990015336
2024-01-13,Mavi,XL,1,12.85626161064931
2024-01-14,Mavi,XL,18,11.259256451194021
2024-01-15,Mavi,XL,8,9.076188767520273
2024-01-16,Mavi,XL,11,9.206744671264257
2024-01-17,Mavi,XL,9,9.384377569459271
2024-01-18,Mavi,XL,12,8.934207846840286
2024-01-19,Mavi,XL,0,8.716262870419293
2024-01-20,Mavi,XL,16,12.858674580913943
2024-01-21,Mavi,XL,5,11.261669421459702
2024-01-22,Mavi,XL,6,9.078601737781804
2024-01-23,Mavi,XL,5,9.209157641525573
2024-01-24,Mavi,XL,3,9.386790539724332
2024-01-25,Mavi,XL,2,8.936620817101591
2024-01-26,Mavi,XL,6,8.718675840685002
2024-01-27,Mavi,XL,12,13.18084930578959
2024-01-28,Mavi,XL,0,11.583844146329803
2024-01-29,Mavi,XL,0,9.400776462660817
2024-01-30,Mavi,XL,7,9.531332366397898
2024-01-31,Mavi,XL,9,9.708965264597705
2024-02-01,Mavi,XL,9,9.258795541984291
2024-02-02,Mavi,XL,5,8.721088810950706
2024-02-03,Mavi,XL,15,12.863500521444918
2024-02-04,Mavi,XL,20,11.266495361992387
2024-02-05,Mavi,XL,4,9.50104460562108
2024-02-06,Mavi,XL,9,9.631600509358044
2024-02-07,Mavi,XL,17,9.80923340755457
2024-02-08,Mavi,XL,0,9.359063684940093
2024-02-09,Mavi,XL,8,9.141118708510417
2024-02-10,Mavi,XL,17,12.865913491711257
2024-02-11,Mavi,XL,6,11.268908332254771
2024-02-12,Mavi,XL,5,9.085840648572871
2024-02-13,Mavi,XL,3,9.216396552318193
2024-02-14,Mavi,XL,7,9.39402945051501
2024-02-15,Mavi,XL,7,8.943859727898
2024-02-16,Mavi,XL,6,8.725914751470846
2024-02-17,Mavi,XL,11,12.868326461975892
2024-02-18,Mavi,XL,2,11.271321302517158
2024-02-19,Mavi,XL,12,9.088253618838637
2024-02-20,Mavi,XL,11,9.218809522578368
2024-02-21,Mavi,XL,11,9.396442420780955
2024-02-22,Mavi,XL,1,8.946272698159305
2024-02-23,Mavi,XL,6,8.728327721736328
2024-02-24,Mavi,XL,13,12.870739432240528
2024-02-25,Mavi,XL,3,11.273734272790753
2024-02-26,Mavi,XL,7,9.090666589100167
2024-02-27,Mavi,XL,6,9.221222492839683
2024-02-28,Mavi,XL,4,9.398855391042435
2024-02-29,Mavi,XL,5,8.94868566842272
2024-03-01,Mavi,XL,10,8.730740692002259
2024-03-02,Mavi,XL,13,12.873152402497713
2024-03-03,Mavi,XL,12,11.276147243053138
2024-03-04,Mavi,XL,8,9.093079559365934
2024-03-05,Mavi,XL,5,9.223635463109671
2024-03-06,Mavi,XL,10,9.401268361301225
2024-03-07,Mavi,XL,13,8.951098638690189
2024-03-08,Mavi,XL,18,8.733153662267968
2024-03-09,Mavi,XL,10,12.875565372764052
2024-03-10,Mavi,XL,18,11.278560213312227
2024-03-11,Mavi,XL,0,9.095492529627466
2024-03-12,Mavi,XL,0,9.226048433370986
2024-03-13,Mavi,XL,11,9.40368133156717
2024-03-14,Mavi,XL,0,8.953511608953603
2024-03-15,Mavi,XL,4,8.735566632533901
2024-03-16,Mavi,XL,2,12.877978343026985
2024-03-17,Mavi,XL,15,11.28097318357791
2024-03-18,Mavi,XL,2,9.097905499895468
2024-03-19,Mavi,XL,5,9.22846140363664
2024-03-20,Mavi,XL,11,9.406094301833114
2024-03-21,Mavi,XL,7,9.17783116113142
2024-03-22,Mavi,XL,13,8.959886184716122
2024-03-23,Mavi,XL,19,13.102297895202387
2024-03-24,Mavi,XL,22,11.505292735753512
2024-03-25,Mavi,XL,10,9.322225052073513
2024-03-26,Mavi,XL,17,9.230874373897956
2024-03-27,Mavi,XL,15,9.408507272095482
2024-03-28,Mavi,XL,7,8.958337549480433
2024-03-29,Mavi,XL,5,8.740392573053814
2024-03-30,Mavi,XL,15,12.882804283548806
2024-03-31,Mavi,XL,18,11.285799124096087
2024-04-01,Mavi,XL,2,9.422493195033775
2024-04-02,Mavi,XL,9,9.553049098773474
2024-04-03,Mavi,XL,12,9.730681996975129
2024-04-04,Mavi,XL,7,9.280512274352745
2024-04-05,Mavi,XL,0,8.742805543319522
2024-04-06,Mavi,XL,10,12.885217253815144
2024-04-07,Mavi,XL,8,11.288212094358473
2024-04-08,Mavi,XL,9,9.105144410680062
2024-04-09,Mavi,XL,12,9.235700314428117
2024-04-10,Mavi,XL,6,9.41333321262291
2024-04-11,Mavi,XL,8,8.96316349000304
2024-04-12,Mavi,XL,4,8.869269922807248
2024-04-13,Mavi,XL,9,13.011681633301798
2024-04-14,Mavi,XL,11,11.41467647385079
2024-04-15,Mavi,XL,6,9.231608790167845
2024-04-16,Mavi,XL,13,9.362164693915789
2024-04-17,Mavi,XL,6,9.53979759211087
2024-04-18,Mavi,XL,8,9.089627869488472
2024-04-19,Mavi,XL,2,8.747631483839433
2024-04-20,Mavi,XL,9,12.890043194344415
2024-04-21,Mavi,XL,10,11.293038034894453
2024-04-22,Mavi,XL,13,9.109970351211594
2024-04-23,Mavi,XL,7,9.240526254955086
2024-04-24,Mavi,XL,22,9.41815915315122
2024-04-25,Mavi,XL,11,8.967989430531814
2024-04-26,Mavi,XL,5,8.750044454105367
2024-04-27,Mavi,XL,11,12.892456164609051
2024-04-28,Mavi,XL,17,11.295451005153542
2024-04-29,Mavi,XL,11,9.112383321475363
2024-04-30,Mavi,XL,13,9.24293922521526
2024-05-01,Mavi,XL,16,9.420572123413589
2024-05-02,Mavi,XL,2,8.970402400797338
2024-05-03,Mavi,XL,8,8.75245742437085
2024-05-04,Mavi,XL,11,12.894869134875387
2024-05-05,Mavi,XL,0,11.297863975415927
2024-05-06,Mavi,XL,13,9.11479629174113
2024-05-07,Mavi,XL,7,9.245352195476576
2024-05-08,Mavi,XL,5,9.64489167559247
2024-05-09,Mavi,XL,4,9.194721952975156
2024-05-10,Mavi,XL,6,8.976776976553296
2024-05-11,Mavi,XL,13,13.119188687049087
2024-05-12,Mavi,XL,21,11.522183527594827
2024-05-13,Mavi,XL,10,9.339115843914938
2024-05-14,Mavi,XL,6,9.469671747663078
2024-05-15,Mavi,XL,12,9.647304645858412
2024-05-16,Mavi,XL,13,8.975228341328224
2024-05-17,Mavi,XL,4,8.881334774124733
2024-05-18,Mavi,XL,6,13.02374648462093
2024-05-19,Mavi,XL,6,11.426741325162714
2024-05-20,Mavi,XL,0,9.243673641486208
2024-05-21,Mavi,XL,10,9.374229545229898
2024-05-22,Mavi,XL,1,9.551862443428977
2024-05-23,Mavi,XL,11,9.101692720811547
2024-05-24,Mavi,XL,11,8.759696335168197
2024-05-25,Mavi,XL,7,12.902108045661844
2024-05-26,Mavi,XL,10,11.305102886214293
2024-05-27,Mavi,XL,3,9.122035202532196
2024-05-28,Mavi,XL,8,9.252591106269195
2024-05-29,Mavi,XL,0,9.430224004472905
2024-05-30,Mavi,XL,2,8.980054281852942
2024-05-31,Mavi,XL,3,8.762109305434132
2024-06-01,Mavi,XL,16,12.904521015928182
2024-06-02,Mavi,XL,18,11.307515856476678
2024-06-03,Mavi,XL,9,9.124448172797962
2024-06-04,Mavi,XL,22,9.255004076539185
2024-06-05,Mavi,XL,5,9.432636974731695
2024-06-06,Mavi,XL,7,8.982467252116358
2024-06-07,Mavi,XL,6,8.764522275688337
2024-06-08,Mavi,XL,21,12.906933986194522
2024-06-09,Mavi,XL,3,11.433980235957787
2024-06-10,Mavi,XL,18,9.250912552281509
2024-06-11,Mavi,XL,5,9.38146845602252
2024-06-12,Mavi,XL,4,9.55910135421877
2024-06-13,Mavi,XL,17,9.10893163160179
2024-06-14,Mavi,XL,10,8.766935245954269
2024-06-15,Mavi,XL,7,12.909346956457453
2024-06-16,Mavi,XL,38,11.436393206223466
2024-06-17,Mavi,XL,15,9.253325522543042
2024-06-18,Mavi,XL,17,9.383881426282692
2024-06-19,Mavi,XL,17,9.561514324481138
2024-06-20,Mavi,XL,7,9.111344601863093
2024-06-21,Mavi,XL,18,8.893399625441996
2024-06-22,Mavi,XL,19,13.03581133594581
2024-06-23,Mavi,XL,9,11.438806176493765
2024-06-24,Mavi,XL,21,9.131687083582554
2024-06-25,Mavi,XL,3,9.26224298732199
2024-06-26,Mavi,XL,7,9.85749281283057
2024-06-27,Mavi,XL,1,9.407323090212104
2024-06-28,Mavi,XL,16,9.18937811379119
2024-06-29,Mavi,XL,22,13.331789824284778
2024-06-30,Mavi,XL,3,11.734784664839639
2024-07-01,Mavi,XL,12,9.551716981153824
2024-07-02,Mavi,XL,5,9.682272884893148
2024-07-03,Mavi,XL,9,9.859905783096513
2024-07-04,Mavi,XL,17,8.99211913317196
2024-07-05,Mavi,XL,3,8.774174156751391
2024-07-06,Mavi,XL,12,12.916585867245614
2024-07-07,Mavi,XL,30,11.443632117015241
2024-07-08,Mavi,XL,13,9.260564433327632
2024-07-09,Mavi,XL,15,9.39112033707417
2024-07-10,Mavi,XL,11,9.568753235271815
2024-07-11,Mavi,XL,10,9.118583512657391
2024-07-12,Mavi,XL,14,8.776587127017326
2024-07-13,Mavi,XL,12,12.918998837510248
2024-07-14,Mavi,XL,3,11.321993678052312
2024-07-15,Mavi,XL,0,9.138925994377857
2024-07-16,Mavi,XL,12,9.269481898117805
2024-07-17,Mavi,XL,8,9.447114796315745
2024-07-18,Mavi,XL,23,8.996945073696677
2024-07-19,Mavi,XL,10,8.779000097282808
2024-07-20,Mavi,XL,12,12.921411807767434
2024-07-21,Mavi,XL,7,11.324406648317993
2024-07-22,Mavi,XL,8,9.141338964639386
2024-07-23,Mavi,XL,9,9.271894868379121
2024-07-24,Mavi,XL,9,9.449527766578111
2024-07-25,Mavi,XL,6,8.99935804395798
2024-07-26,Mavi,XL,6,8.781413067537239
2024-07-27,Mavi,XL,13,12.92382477803207
2024-07-28,Mavi,XL,18,11.326819618577083
2024-07-29,Mavi,XL,15,9.143751934905152
2024-07-30,Mavi,XL,13,9.274307838644773
2024-07-31,Mavi,XL,20,9.45194073684317
2024-08-01,Mavi,XL,9,9.001771014223507
2024-08-02,Mavi,XL,13,8.783826037802719
2024-08-03,Mavi,XL,6,12.926237748298409
2024-08-04,Mavi,XL,21,11.329232588839467
2024-08-05,Mavi,XL,5,9.146164905170918
2024-08-06,Mavi,XL,15,9.27672080890609
2024-08-07,Mavi,XL,9,9.454353707105536
2024-08-08,Mavi,XL,3,9.00418398448481
2024-08-09,Mavi,XL,7,8.786239008068653
2024-08-10,Mavi,XL,11,12.928650718563045
2024-08-11,Mavi,XL,17,11.331645559113063
2024-08-12,Mavi,XL,8,9.148577875430453
2024-08-13,Mavi,XL,10,9.279133779176078
2024-08-14,Mavi,XL,8,9.456766677371483
2024-08-15,Mavi,XL,9,9.006596954748224
2024-08-16,Mavi,XL,8,8.788651978322857
2024-08-17,Mavi,XL,16,12.931063688829381
2024-08-18,Mavi,XL,12,11.334058529375447
2024-08-19,Mavi,XL,15,9.15099084569198
2024-08-20,Mavi,XL,11,9.281546749437393
2024-08-21,Mavi,XL,6,9.45917964763385
2024-08-22,Mavi,XL,14,9.009009925015695
2024-08-23,Mavi,XL,17,8.791064948588566
2024-08-24,Mavi,XL,18,12.933476659092314
2024-08-25,Mavi,XL,12,11.336471499634538
2024-08-26,Mavi,XL,8,9.153403815957748
2024-08-27,Mavi,XL,21,9.283959719697569
2024-08-28,Mavi,XL,13,9.461592617899795
2024-08-29,Mavi,XL,15,9.01142289527911
2024-08-30,Mavi,XL,8,8.793477918854272
2024-08-31,Mavi,XL,1,12.935889629358652
2024-09-01,Mavi,XL,7,11.338884469896922
2024-09-02,Mavi,XL,17,9.155816786223514
2024-09-03,Mavi,XL,12,9.606134444574227
2024-09-04,Mavi,XL,7,9.783767342769591
2024-09-05,Mavi,XL,18,9.333597620153533
2024-09-06,Mavi,XL,11,9.115652643731217
2024-09-07,Mavi,XL,7,13.258064354226848
2024-09-08,Mavi,XL,13,11.661059194781526
2024-09-09,Mavi,XL,10,9.477991511096056
2024-09-10,Mavi,XL,8,9.608547414839881
2024-09-11,Mavi,XL,15,9.466418558424529
2024-09-12,Mavi,XL,13,9.016248835809995
2024-09-13,Mavi,XL,14,8.79830385938614
2024-09-14,Mavi,XL,17,12.940715569880473
2024-09-15,Mavi,XL,19,11.343710410436199
2024-09-16,Mavi,XL,7,9.160642726746575
2024-09-17,Mavi,XL,16,9.291198630490188
2024-09-18,Mavi,XL,10,9.468831528689588
2024-09-19,Mavi,XL,4,9.018661806071298
2024-09-20,Mavi,XL,7,8.800716829651849
2024-09-21,Mavi,XL,12,12.943128540145109
2024-09-22,Mavi,XL,18,11.346123380695289
2024-09-23,Mavi,XL,6,9.163055697014581
2024-09-24,Mavi,XL,11,9.293611600751504
2024-09-25,Mavi,XL,11,9.471244498951954
2024-09-26,Mavi,XL,11,9.021074776336825
2024-09-27,Mavi,XL,7,9.220746727223059
2024-09-28,Mavi,XL,8,13.363158437716951
2024-09-29,Mavi,XL,8,11.766153278263177
2024-09-30,Mavi,XL,12,9.583085594585851
2024-10-01,Mavi,XL,8,9.296024571017156
2024-10-02,Mavi,XL,14,9.473657469214324
2024-10-03,Mavi,XL,9,9.023487746598127
2024-10-04,Mavi,XL,15,8.80554277017176
2024-10-05,Mavi,XL,17,12.947954480677788
2024-10-06,Mavi,XL,7,11.350949321216763
2024-10-07,Mavi,XL,2,9.167881637537644
2024-10-08,Mavi,XL,9,9.298437541282809
2024-10-09,Mavi,XL,5,9.47607043947938
2024-10-10,Mavi,XL,10,9.02590071686154
2024-10-11,Mavi,XL,3,8.807955740437693
2024-10-12,Mavi,XL,4,12.950367450933268
2024-10-13,Mavi,XL,13,11.353362291479147
2024-10-14,Mavi,XL,7,9.17029460780341
2024-10-15,Mavi,XL,8,9.300850511542983
2024-10-16,Mavi,XL,20,9.478483409741749
2024-10-17,Mavi,XL,14,9.028313687122845
2024-10-18,Mavi,XL,11,8.810368710703175
2024-10-19,Mavi,XL,5,12.9527804211962
2024-10-20,Mavi,XL,9,11.355775261752743
2024-10-21,Mavi,XL,9,9.172707578064939
2024-10-22,Mavi,XL,5,9.303263481808635
2024-10-23,Mavi,XL,3,9.480896380007692
2024-10-24,Mavi,XL,0,9.030726657386259
2024-10-25,Mavi,XL,15,8.812781680969108
2024-10-26,Mavi,XL,0,12.95519339146254
2024-10-27,Mavi,XL,14,11.358188232015127
2024-10-28,Mavi,XL,4,9.175120548330707
2024-10-29,Mavi,XL,15,9.305676452074287
2024-10-30,Mavi,XL,15,9.483309350266483
2024-10-31,Mavi,XL,4,9.03313962765373
2024-11-01,Mavi,XL,3,8.815194651234817
2024-11-02,Mavi,XL,0,12.957606361728876
2024-11-03,Mavi,XL,3,11.360601202274218
2024-11-04,Mavi,XL,4,9.177533518592238
2024-11-05,Mavi,XL,22,9.308089422330124
2024-11-06,Mavi,XL,14,9.805484075143436
2024-11-07,Mavi,XL,12,9.355314352528152
2024-11-08,Mavi,XL,12,9.137369376100029
2024-11-09,Mavi,XL,22,13.27978108660452
2024-11-10,Mavi,XL,9,11.780631099845404
2024-11-11,Mavi,XL,5,9.597563416165746
2024-11-12,Mavi,XL,5,9.728119319905618
2024-11-13,Mavi,XL,12,9.905752218103878
2024-11-14,Mavi,XL,14,9.455582495483952
2024-11-15,Mavi,XL,5,9.237637519060232
2024-11-16,Mavi,XL,25,12.962432302252402
2024-11-17,Mavi,XL,13,11.365427142798989
2024-11-18,Mavi,XL,10,9.404266041038285
2024-11-19,Mavi,XL,11,9.534821944777942
2024-11-20,Mavi,XL,11,9.712454842977252
2024-11-21,Mavi,XL,16,9.262285120360486
2024-11-22,Mavi,XL,5,9.044340143936948
2024-11-23,Mavi,XL,26,12.964845272515333
2024-11-24,Mavi,XL,19,11.36784011305808
2024-11-25,Mavi,XL,8,9.184772429383305
2024-11-26,Mavi,XL,12,9.31532833312708
2024-11-27,Mavi,XL,9,9.492961231329378
2024-11-28,Mavi,XL,2,9.042791508705276
2024-11-29,Mavi,XL,11,8.824846532286143
2024-11-30,Mavi,XL,13,12.967258242781671
2024-12-01,Mavi,XL,7,11.370253083320463
2024-12-02,Mavi,XL,8,9.187185399651307
2024-12-03,Mavi,XL,3,9.317741303392733
2024-12-04,Mavi,XL,6,9.495374201588167
2024-12-05,Mavi,XL,6,9.045204478974858
2024-12-06,Mavi,XL,4,8.827259502552078
2024-12-07,Mavi,XL,3,12.969671213046308
2024-12-08,Mavi,XL,11,11.372666053590763
2024-12-09,Mavi,XL,7,9.189598369917073
2024-12-10,Mavi,XL,8,9.320154273658385
2024-12-11,Mavi,XL,3,9.49778717185411
2024-12-12,Mavi,XL,14,9.047617449236162
2024-12-13,Mavi,XL,0,8.829672472806282
2024-12-14,Mavi,XL,4,12.972084183310944
2024-12-15,Mavi,XL,13,11.375079023856443
2024-12-16,Mavi,XL,5,9.192011340174368
2024-12-17,Mavi,XL,10,9.322567243919702
2024-12-18,Mavi,XL,5,9.500200142116478
2024-12-19,Mavi,XL,3,9.46764734680297
2024-12-20,Mavi,XL,9,9.249702370377719
2024-12-21,Mavi,XL,6,13.392114080881084
2024-12-22,Mavi,XL,11,11.795108921424333
2024-12-23,Mavi,XL,6,9.61204123774564
2024-12-24,Mavi,XL,1,9.74259714148538
2024-12-25,Mavi,XL,9,9.502613112378846
2024-12-26,Mavi,XL,5,9.05244338976299
2024-12-27,Mavi,XL,1,8.834498413337696
2024-12-28,Mavi,XL,5,12.976910123841916
2024-12-29,Mavi,XL,5,11.379904964392423
2024-12-30,Mavi,XL,0,9.1968372807059
2024-12-31,Mavi,XL,4,9.32739318444119
2024-01-01,Siyah,M,6,8.253364517123398
2024-01-02,Siyah,M,10,8.116833994181444
2024-01-03,Siyah,M,10,8.620817217680699
2024-01-04,Siyah,M,5,9.660188132218801
2024-01-05,Siyah,M,9,8.424993351373336
2024-01-06,Siyah,M,9,10.979427058419194
2024-01-07,Siyah,M,0,10.871349394527506
2024-01-08,Siyah,M,1,8.230546817218237
2024-01-09,Siyah,M,4,8.094016294270684
2024-01-10,Siyah,M,6,8.597999517767747
2024-01-11,Siyah,M,9,9.637370432306462
